city,total_tracks,avg_artist_popularity,avg_track_popularity,avg_followers,avg_duration_min,avg_genre_count,avg_track_age,explicit_rate,unique_genres,pc1_score,pc2_score
Nashville,185,74.6054054054054,55.23243243243243,4363341.72972973,3.4917612612612605,1.7621621621621621,7.405405405405405,0.02702702702702703,16,0.966526615529945,-0.42383625542484255
Los Angeles,198,63.974747474747474,37.28787878787879,5681510.676767677,3.9362479797979795,2.742424242424242,26.246987951807228,0.47474747474747475,109,-1.9435845236566138,0.08516966178992413
Chicago,200,56.5,26.8,3016347.55,4.09441975,2.035,11.166666666666666,0.605,48,-1.8789441745006772,1.682011969005342
Miami,199,72.7035175879397,67.1859296482412,14412901.592964824,3.323838190954773,1.0050251256281406,8.133333333333333,0.23115577889447236,48,1.8923297130616534,0.060060011343955354
New York,190,78.06842105263158,72.48421052631579,33316072.847368423,3.7317723684210526,0.531578947368421,11.511111111111111,0.22631578947368422,26,2.9080267197961693,-1.0453632131795754
Seattle,199,67.4070351758794,36.72361809045226,4252751.577889447,5.7520225293132325,3.4271356783919598,29.418181818181818,0.05527638190954774,36,-3.0401842908343144,-2.426079399543073
Austin,198,74.4090909090909,69.48484848484848,6025650.176767677,3.7686614478114477,0.8787878787878788,5.765625,0.3181818181818182,22,1.6781939954820797,0.21698311446342522
Atlanta,193,65.50777202072538,47.46632124352332,3941701.279792746,3.8639936960276344,1.4404145077720207,14.632183908045977,0.9326424870466321,19,-0.5823640548782415,1.8510541115448433
